Year,Month,City,UHI_Ratio,NDVI_Urban,NDBI_Urban,Albedo_Urban,NDVI_Rural,NDBI_Rural,Albedo_Rural
2006,3,Delhi,-1.2578149354192327,0.24888049014963212,0.012583933706796174,0.15049738902953713,0.0,0.0,-0.20177165354307605
2006,3,Hyderabad,,,,,,,
2006,3,Mumbai,,,,,,,
2006,3,Bangalore,-3.3486857777788357,0.2503740833553903,0.11812470044755377,0.17814814084576194,0.20708508369394776,-0.014627948814594682,0.040085528845482936
2006,3,Kolkata,2.675376608011928,0.18948741795166424,0.05055998748694,0.12009611906722394,0.30636949480567915,-0.09978537521485524,0.06980701255921871
2006,3,Chennai,,,,,,,
2006,3,Pune,0.2714999544834802,0.14834450615150893,0.14320496608192013,0.1306147875934204,0.21896333948117624,0.027315594527160987,0.13982097472713886
2006,3,Kanpur,0.44062470566604656,0.16154692590145622,0.10790347717242492,0.17048610064118602,0.3490712214902442,-0.059136422723606925,0.1543571867763404
2006,3,Surat,,,,,,,
2006,3,Ahmedabad,-1.2976017135853133,0.28212672724625854,0.0064567601973592155,0.15849540819327085,0.0,0.0,-0.20177165354324697
2006,4,Delhi,-1.326125182855392,0.2218843983110283,0.01661474026051715,0.16753372819603174,2.543464922443256e-06,2.437070957896528e-07,-0.20175467666917324
2006,4,Hyderabad,,,,,,,
2006,4,Mumbai,,,,,,,
2006,4,Bangalore,-1.3555914811637002,0.39326050466972945,0.00697049873724714,0.19466391847625492,0.0,0.0,-0.20177165354271803
2006,4,Kolkata,6.28104635992725,0.20790156707249843,-0.002888314934072634,0.14644086804767598,0.2220673128338939,-0.07926047831613084,0.10360072876552133
2006,4,Chennai,,,,,,,
2006,4,Pune,0.30791509905999803,0.1437882414591137,0.1647022589352503,0.11677431851660106,0.20642454535296126,0.03603101739858248,0.14028383616281004
2006,4,Kanpur,,,,,,,
2006,4,Surat,,,,,,,
2006,4,Ahmedabad,-18.347399012498133,0.19883904024866356,0.090803882721649,0.1851450062697215,0.18051294353205846,0.007863733076934934,0.06782075531781806
2006,5,Delhi,-1.2849551366392113,0.1773785498512379,-0.01046624346822525,0.19040134037113635,0.0,0.0,-0.2017716535430966
2006,5,Hyderabad,,,,,,,
2006,5,Mumbai,-2.5835870050908043,0.24298685859366867,-0.006178886590831935,0.13823827338959555,-0.02833752279135637,-0.11359444453115988,-0.023768987582173582
2006,5,Bangalore,-0.7655305440622932,-0.17182012098986274,-0.0023542892658961873,1.055835153275847,0.0,0.0,-0.2017716535427401
2006,5,Kolkata,4.727985389985328,0.24121433053465047,-0.01251536563314803,0.13722555452833568,0.30821208857997384,-0.117257751261189,0.07925586389014404
2006,5,Chennai,0.42910416009889396,0.2803791764213363,0.016892590836468182,0.18257069819221325,0.07846988237514657,-0.06669525639700342,0.19652335138781468
2006,5,Pune,0.3257009208013262,0.13954733150804205,0.10489049609071109,0.15920876647698262,0.1766874584356901,0.009258258360634902,0.1539703336077743
2006,5,Kanpur,3.0308324891786387,0.14586235903210773,0.02344381468529998,0.2324739510062536,-0.06903609382603487,-0.1070720140441374,0.5724390721989395
2006,5,Surat,,,,,,,
2006,5,Ahmedabad,0.20561783022823013,0.18308130111929286,0.09050541881249574,0.2134962989528459,0.18123530246812025,0.01593668833168498,0.23433337694690237
2006,6,Delhi,,,,,,,
2006,6,Hyderabad,,,,,,,
2006,6,Mumbai,,,,,,,
2006,6,Bangalore,,,,,,,
2006,6,Kolkata,,,,,,,
2006,6,Chennai,,,,,,,
2006,6,Pune,0.3333297106921801,0.23421713589907955,0.07931799875092051,0.14492438233457,0.305950069012156,-0.03758306897779207,0.13794553256445913
2006,6,Kanpur,,,,,,,
2006,6,Surat,,,,,,,
2006,6,Ahmedabad,,,,,,,
2006,7,Delhi,,,,,,,
2006,7,Hyderabad,,,,,,,
2006,7,Mumbai,,,,,,,
2006,7,Bangalore,,,,,,,
2006,7,Kolkata,,,,,,,
2006,7,Chennai,,,,,,,
2006,7,Pune,,,,,,,
2006,7,Kanpur,,,,,,,
2006,7,Surat,,,,,,,
2006,7,Ahmedabad,,,,,,,
2006,8,Delhi,,,,,,,
2006,8,Hyderabad,,,,,,,
2006,8,Mumbai,,,,,,,
2006,8,Bangalore,,,,,,,
2006,8,Kolkata,,,,,,,
2006,8,Chennai,,,,,,,
2006,8,Pune,,,,,,,
2006,8,Kanpur,,,,,,,
2006,8,Surat,,,,,,,
2006,8,Ahmedabad,,,,,,,
2006,9,Delhi,0.15351393266581334,0.3428716660535847,-0.09019539510233272,0.16666009326030354,0.441556894739533,-0.1730572239800996,0.20013479241422946
2006,9,Hyderabad,1.127451006632881,0.39475455400850834,-0.018901559089277008,0.14526049030780805,0.45929191668372715,-0.12553747354811745,0.13475812859061878
2006,9,Mumbai,,,,,,,
2006,9,Bangalore,,,,,,,
2006,9,Kolkata,,,,,,,
2006,9,Chennai,,,,,,,
2006,9,Pune,,,,,,,
2006,9,Kanpur,0.36084996999967806,0.20124836673990357,0.021208963485920752,0.18167265635734287,0.44739922179143776,-0.15868823189925277,0.173626068443467
2006,9,Surat,0.5215921172527275,0.157633402261782,-0.0029986728993065164,0.13960148244870396,0.38505679916348756,-0.1804462818155959,0.13486287014384224
2006,9,Ahmedabad,,,,,,,
2006,10,Delhi,0.13033530294818046,0.26109922281619447,-0.01317168644750429,0.18005283383008475,0.30305118991755575,-0.10396747135883844,0.1737964369496865
2006,10,Hyderabad,,,,,,,
2006,10,Mumbai,-3.0434163134316177,0.3784391771163407,-0.13682689079597501,0.13259796840774096,-0.05494886107209338,-0.20122085421404776,0.06999235631804132
2006,10,Bangalore,,,,,,,
2006,10,Kolkata,1.2275945497658203,0.2906961003854446,0.020327049798602104,0.11220954523085173,0.3285289245979879,-0.17220696169816987,0.11552794484782543
2006,10,Chennai,,,,,,,
2006,10,Pune,0.3771013467667848,0.2647705204288308,0.028880481853806178,0.1312248532086613,0.5046323324326739,-0.14678106902829077,0.1297987238240635
2006,10,Kanpur,0.12968493149659774,0.2309894807036181,0.056377199344480884,0.1993628343351228,0.3567549075147371,-0.06897652046333062,0.17160301128345581
2006,10,Surat,0.570940247325853,0.22754667459389077,0.000676863480067147,0.13440345335662915,0.41125847666748855,-0.15789286616489653,0.13464331969631205
2006,10,Ahmedabad,1.2954564755160187,0.21012116593168434,0.08181613851214666,0.1830704210268231,0.31371538958493134,-0.028188777810274655,0.12798374716842234
2006,11,Delhi,2.2931789502513396,0.0812196812797927,0.09532370598168706,0.19432607205544616,0.16076153840976182,-0.0402508372264263,0.12848692692480226
2006,11,Hyderabad,0.1695246097531578,0.36543968735968707,0.039909605411178724,0.15447044170467156,0.41495109228269084,-0.056007518779913154,0.14447902644911934
2006,11,Mumbai,-2.4320674145314993,0.3799564412228036,-0.08537763635866844,0.11632091728102237,-0.08729296070239569,-0.33608624735918335,-0.040518221530112856
2006,11,Bangalore,0.15115349802117198,0.37008340527304134,0.049847503510707755,0.17005105537390727,0.46955909854057315,-0.0856983749065665,0.15683189876694859
2006,11,Kolkata,0.9787005340438509,0.37934743994135606,-0.13683784999261756,0.11060810017439501,0.2715836349714409,-0.12076067550442982,0.17082970749240334
2006,11,Chennai,,,,,,,
2006,11,Pune,0.1743876378114899,0.30281975400815037,0.03581358446188775,0.13559758558505713,0.4298882580570181,-0.09621015423002274,0.13354409356812869
2006,11,Kanpur,,,,,,,
2006,11,Surat,0.19619012560898122,0.2213381854723612,0.03878879722233265,0.12677780332997782,0.38849570109828024,-0.1271791984164083,0.11958452832266567
2006,11,Ahmedabad,1.7896440022187037,0.177689556476586,0.1285683795317376,0.15661763868383646,0.24877266808411502,0.018465271074614886,0.11726561492620952
2006,12,Delhi,-191.94373625140008,0.17895971935141788,0.08452630035906143,0.1752616418953451,0.15670955733929212,-0.04810677717404654,0.11959564612805398
2006,12,Hyderabad,0.12528392383869671,0.2542400892071369,0.10146369474999979,0.16909066823690563,0.2917269840446549,0.01157195874096473,0.15678372286315184
2006,12,Mumbai,0.665859439072415,0.16194409253652073,0.11433283892438265,0.12304323031856786,0.1145964761628375,-0.21541333330263318,0.0771770574162646
2006,12,Bangalore,0.1706537590437836,0.30120776880262856,0.11058785262927762,0.1697712270313383,0.361284674873181,-0.012022206952331542,0.1566735339959047
2006,12,Kolkata,0.12986022239407188,0.18339181268290194,-0.0011292473497467685,0.11419136116560974,0.2799954090145685,-0.16886092867296407,0.11408479037362221
2006,12,Chennai,0.9512097986773224,0.20353117313787766,0.0892473358954681,0.15030037774560792,0.2936526504896463,-0.17570559834692412,0.08710680110306972
2006,12,Pune,0.4899621029387464,0.1992754580406218,0.16308046885164146,0.1358879322284133,0.30578362574822987,0.008012343101511193,0.11376713924386858
2006,12,Kanpur,0.223615249197937,0.1571410918375774,0.0028762598032906167,0.2012384158037824,0.11268218923564953,-0.04885546059473473,0.2999100204728499
2006,12,Surat,0.14944305552441173,0.23653426546240908,0.04212664972627837,0.13173552420425222,0.32130213752181574,-0.11979773872671433,0.12276510223304282
2006,12,Ahmedabad,0.6680326109946854,0.15909942487833686,0.15848663323469858,0.1457129601377953,0.2656999252724887,0.018754758185702755,0.14341292837260328
2007,1,Delhi,0.31234011606750645,0.11346733660796306,0.06215760024590323,0.16337943097884206,0.17122034164503064,-0.013598153270816562,0.1434891906968224
2007,1,Hyderabad,1.2292893193202006,0.19253917561244405,0.14244084961773854,0.13988844847819504,0.22666491252271354,0.06334841274979265,0.12495711812272076
2007,1,Mumbai,0.2860579024287954,0.207827666413054,0.028471073964365465,0.12022262516178117,0.04743036764609715,-0.3005836826397121,0.08027427635309896
2007,1,Bangalore,-3.1842066816250862,0.26137130171932366,0.12889123597811142,0.17000444271341397,0.21142742102690956,0.014664433905664777,0.06113743388474
2007,1,Kolkata,0.1811783238144904,0.21094982432633855,0.008286816568417277,0.11232937776995743,0.27176347836369946,-0.13519013077177205,0.11146328813577527
2007,1,Chennai,,,,,,,
2007,1,Pune,0.188072911286807,0.1882203303768243,0.12364609211379873,0.13619849369757875,0.273391163507218,-0.0013667155932584405,0.11871939967603892
2007,1,Kanpur,,,,,,,
2007,1,Surat,0.14958078119381177,0.1785001203711853,0.04398076814285128,0.13866263097297662,0.23509941695906317,-0.09491695805740984,0.1317957072888123
2007,1,Ahmedabad,0.16461379721247424,0.23566792636912354,0.07247572474098754,0.1790861223084113,0.32406053782066074,-0.0429897193512607,0.15842198717074094
2007,2,Delhi,-1.1943433074565237,0.23764243341432778,0.003241150562574938,0.1363210788922477,0.0,0.0,-0.20177165354312754
2007,2,Hyderabad,1.1877406158642896,0.15449082299475986,0.1441518120461229,0.14816235203521072,0.19330971440526523,0.07361188202675259,0.13224912102423597
2007,2,Mumbai,,,,,,,
2007,2,Bangalore,-4.58079003216543,0.20835318707390094,0.1648312640431824,0.1784747260254335,0.1964536299659372,0.03365162484484449,0.05186598071726845
2007,2,Kolkata,-5.277826802331913,0.12932946070492807,-0.04403317036293952,0.15891744357882948,0.08434848253988696,-0.07640322569441675,0.15782951513512283
2007,2,Chennai,,,,,,,
2007,2,Pune,0.17234546812702095,0.1669847475876092,0.12894832531972145,0.14076956320891507,0.24968614862968716,0.012684883112929179,0.12579205725410864
2007,2,Kanpur,,,,,,,
2007,2,Surat,,,,,,,
2007,2,Ahmedabad,0.24416586648729421,0.23020302557775452,0.07238925622154749,0.17222563049708464,0.3331491906790473,-0.06993629831137207,0.15866543571596967
2007,3,Delhi,0.8785099645606302,0.12536712125433908,0.057614907780902856,0.16549121050688978,0.2832126875745904,-0.03743845742329059,0.1332973473736392
2007,3,Hyderabad,0.2113718057517481,0.16883709944216077,0.14271633422043875,0.16808419669008995,0.21145270408473268,0.08165086452960008,0.16909459070985297
2007,3,Mumbai,-2.223706778565047,0.2570601896107934,0.008671774349089952,0.12313033561546427,-0.10811282581924211,-0.13760318780960834,-0.050073520296630925
2007,3,Bangalore,0.5451999690170698,0.17540967200673147,0.1916684693859636,0.15918185521411513,0.22545589302824753,0.09081391541283555,0.16110472737236597
2007,3,Kolkata,-5.521203938502122,0.2754375883148325,-0.09444874506031084,0.15463658453015197,-0.038347951439803386,-0.11054482036361872,0.32131650415929236
2007,3,Chennai,0.551454237062034,0.2057193441336122,0.15836140970902243,0.17228174487561454,0.20667815701573375,-0.0448703667724977,0.11601027747727002
2007,3,Pune,0.16939739018747677,0.14516939608199006,0.12546210686870948,0.1438144188054436,0.22469105861504024,0.022109479960179947,0.13620584855976156
2007,3,Kanpur,0.4865679538149351,0.160852434116683,0.10746325451942841,0.18123292995841378,0.4304096620308901,-0.12866197245606265,0.15936653287169728
2007,3,Surat,0.4869644138394045,0.1491646418484041,0.16049191368859012,0.1116047717395171,0.26183658018506983,-0.03160548582910293,0.11198258788709359
2007,3,Ahmedabad,0.21931613403841263,0.18823377042840794,0.1248378944408483,0.1894333470029717,0.24347078874021041,0.03261827187049687,0.16970601556498519
2007,4,Delhi,0.30646926640480837,0.2081616088155372,0.06899039860246099,0.18263901182411665,0.2809766903939142,-0.018779018911256978,0.15894924328510274
2007,4,Hyderabad,0.16542828840021,0.19439084460468595,0.13280065093806137,0.18384611077843577,0.2107021522776243,0.06851489308318696,0.1996269630316601
2007,4,Mumbai,0.35842079514232894,0.17345697895645787,0.037333586036955586,0.14197297001005754,0.04565008959262365,-0.166160619298031,0.12001953286032731
2007,4,Bangalore,157.73099381394746,0.19291716562846706,0.16740936162212486,0.1935876636219623,0.1930841614661431,0.04355618442156521,0.07980430190134684
2007,4,Kolkata,3.067210893532211,0.21156477326886616,0.026105562190086674,0.12029016658899411,0.3266117461831976,-0.11782057003867347,0.082762530941904
2007,4,Chennai,0.6379077078537296,0.1884791568779238,0.1782809609684663,0.18079224906417893,0.17974576542508405,-0.01323099642592545,0.11735058467009431
2007,4,Pune,0.15482632158409404,0.14429591468055053,0.11999896190530865,0.14640895053668998,0.22221634205298524,0.021016347450493408,0.14297107291072073
2007,4,Kanpur,0.09989385564910817,0.16935680930075983,0.08814855775776642,0.2103238248984607,0.21040143221307814,0.03423481475699371,0.18782441131322486
2007,4,Surat,0.16942607259556958,0.17653022367960475,0.07468500004765494,0.14162724758061226,0.2658360843732737,-0.05923442679255962,0.13129830844880444
2007,4,Ahmedabad,0.11923891311074435,0.19881727200896906,0.08824225137438244,0.1980559367579494,0.24011458776694325,0.01925571760406907,0.1879311436204682
2007,5,Delhi,0.5255560482182291,0.21815342838441204,0.02332040680914328,0.1738925238095732,0.20468879207544188,-0.027783680763303842,0.21608024581825608
2007,5,Hyderabad,0.8130008546122053,0.17032897879661885,0.1380921639298176,0.1842421294690994,0.20065807555404577,0.06863121137175919,0.1531677283478036
2007,5,Mumbai,0.37334075037561965,0.20567805356142949,0.029792509000399457,0.1393588029363352,0.04013607754493197,-0.17075676667459477,0.11730506481710114
2007,5,Bangalore,,,,,,,
2007,5,Kolkata,-5.242984052681615,0.29044220557759304,-0.04337465125852004,0.14589529569497586,0.295768721362264,-0.14711446768662917,0.03676543555058676
2007,5,Chennai,,,,,,,
2007,5,Pune,0.2110194992855733,0.15925730201235327,0.13139256613570938,0.13970820526315247,0.19859420360066563,0.03640485111812063,0.1469685147972103
2007,5,Kanpur,0.1023459921178867,0.14153642616511647,0.10259325137498165,0.23920117181249403,0.20033209366303084,0.03695715625207437,0.20605692220312516
2007,5,Surat,0.2534747213331116,0.19136965693558225,0.05178106297316827,0.14998839574597858,0.2525599900561394,-0.07976814040486999,0.17250225423927334
2007,5,Ahmedabad,0.13225763969527593,0.18943719203001327,0.08044198706778567,0.21156207211196912,0.2135708240049378,0.017700304029998393,0.20537465777908628
2007,6,Delhi,,,,,,,
2007,6,Hyderabad,-14.108686621412353,0.19805633743529846,0.06262042046148796,0.18492108500734972,0.20011504370408362,0.012690951608439829,0.14703697116447645
2007,6,Mumbai,,,,,,,
2007,6,Bangalore,-1.3595875284874457,0.3525587685819889,-0.03910960353393902,0.18954512629158504,0.0,0.0,-0.20177165354272233
2007,6,Kolkata,,,,,,,
2007,6,Chennai,,,,,,,
2007,6,Pune,,,,,,,
2007,6,Kanpur,,,,,,,
2007,6,Surat,0.6870130186545678,0.1809895382700927,0.0680202793847579,0.14545093289827604,0.3033829922479323,-0.08780873881635869,0.12070429390329032
2007,6,Ahmedabad,-1.4911753436864321,0.1967187149769798,0.014198234153965834,0.21391150035732973,-0.18472037004360162,-0.1096606177158308,0.3137476616619904
2007,7,Delhi,,,,,,,
2007,7,Hyderabad,,,,,,,
2007,7,Mumbai,,,,,,,
2007,7,Bangalore,-1.258553228881375,0.1233831396508382,0.005158342421862182,0.3621343816514774,0.0,0.0,-0.201771653542736
2007,7,Kolkata,,,,,,,
2007,7,Chennai,,,,,,,
2007,7,Pune,,,,,,,
2007,7,Kanpur,,,,,,,
2007,7,Surat,,,,,,,
2007,7,Ahmedabad,,,,,,,
2007,8,Delhi,-1.270304706244665,0.38286331400027646,-0.15086235504398404,0.18370003025425585,0.0,0.0,-0.2017716535430711
2007,8,Hyderabad,,,,,,,
2007,8,Mumbai,,,,,,,
2007,8,Bangalore,,,,,,,
2007,8,Kolkata,,,,,,,
2007,8,Chennai,,,,,,,
2007,8,Pune,,,,,,,
2007,8,Kanpur,,,,,,,
2007,8,Surat,,,,,,,
2007,8,Ahmedabad,,,,,,,
2007,9,Delhi,0.8993284569078172,0.14665897998036773,0.09134261591870739,0.19788394774819112,0.37073862334343155,-0.1064941067870448,0.1372330431352906
2007,9,Hyderabad,,,,,,,
2007,9,Mumbai,,,,,,,
2007,9,Bangalore,,,,,,,
2007,9,Kolkata,,,,,,,
2007,9,Chennai,,,,,,,
2007,9,Pune,,,,,,,
2007,9,Kanpur,0.304700986774703,0.23907788154793314,0.008772332147787982,0.18214226553861634,0.4488856744409299,-0.165816547819787,0.16980125749864475
2007,9,Surat,-1.2400987181915644,0.09793880673964118,-0.42507147353288366,0.10520610670952911,0.0,0.0,-0.2017716535430305
2007,9,Ahmedabad,,,,,,,
2007,10,Delhi,0.11408791956945678,0.25127401056396453,0.025079038820923757,0.17238498165577412,0.3240487827624979,-0.07758370473980745,0.15102253703634513
2007,10,Hyderabad,-1.6954424706330997,0.4644835760836387,-0.12518197877326911,0.1707728397667045,-0.22589812747565977,-0.348797051887807,0.5801172278119371
2007,10,Mumbai,-4.271622925132051,0.4023573378612451,-0.08525669212510702,0.12974448191661284,0.05360140074553287,-0.17698712603582492,0.02488316446711815
2007,10,Bangalore,-27.877019972849926,0.37330852663384423,-0.002579826829317984,0.182771626514301,0.40301534692338997,-0.11553248637068218,0.08215331553901274
2007,10,Kolkata,3.8859714031582984,0.2952909362495597,0.02790054758135386,0.10243569817552166,0.3873450698787831,-0.1655705598125482,0.058895305855993035
2007,10,Chennai,,,,,,,
2007,10,Pune,0.26832692016170717,0.26961184608926864,0.04352290522813696,0.15111614426146255,0.3989379055612844,-0.08790602092615572,0.14009211168980568
2007,10,Kanpur,0.1917159718094932,0.25113815600688033,0.05123682231789711,0.18561176300637403,0.3435723050356331,-0.06434452744205328,0.17049733975506198
2007,10,Surat,0.5177076032442094,0.19945977929400152,0.04756349247475841,0.11432392635928593,0.398612169062007,-0.136774989860523,0.12324523741349012
2007,10,Ahmedabad,0.6737477128643266,0.1962634111495409,0.09569496985318848,0.17337532843510683,0.3737092067750796,-0.07709659799141366,0.15323246285018952
2007,11,Delhi,2.1803317529817026,0.1168373257037072,0.1290163828721067,0.19458176070374017,0.16456578497416408,-0.031904851291140256,0.12306560224349117
2007,11,Hyderabad,1.224453803521274,0.25650810001817714,0.09869044702017468,0.15852664739173225,0.3495946366768399,-0.007590505339608658,0.11897185256982636
2007,11,Mumbai,-2.303603224263689,0.3544765001388077,-0.05171664444459001,0.11288033314517575,-0.06039866857301361,-0.33676697597564176,-0.03313270990679867
2007,11,Bangalore,-31.19961179678832,0.3959211155117246,0.005258647840274304,0.1709588322083829,0.4363074383802625,-0.11768408354375959,0.08362133258452661
2007,11,Kolkata,0.5780530335826021,0.4360550937484988,-0.1020563676814089,0.11327055165515618,0.01433734501837094,-0.1275880986131254,0.3727038281881226
2007,11,Chennai,,,,,,,
2007,11,Pune,0.15078895903394163,0.2630260606755038,0.07205883244403688,0.13405094894482997,0.4009348693150668,-0.06629894013064387,0.12545336313864372
2007,11,Kanpur,,,,,,,
2007,11,Surat,0.14388837533775806,0.2860481129260938,0.017136440233775325,0.12457374012152275,0.39076788749725766,-0.12541626240520842,0.11991879896288835
2007,11,Ahmedabad,0.12335215271905065,0.26904202296724034,0.06041470392951483,0.1687070570813055,0.32001077326917565,-0.008989170530890083,0.15902164401919225
2007,12,Delhi,4.727411225000183,0.10462739328994435,0.09305976348108003,0.17588890501968502,0.18556995417385877,-0.008406444219987607,0.10146277478405964
2007,12,Hyderabad,1.249927290800509,0.21409137649511667,0.1281349074292843,0.14770516461614172,0.2611917116622403,0.04784398329826436,0.11911427666417543
2007,12,Mumbai,0.6613472375218326,0.15631527161112962,0.11164308259562225,0.12496914374725036,0.11352469851727316,-0.21258640731088937,0.0821544713247247
2007,12,Bangalore,-4.393633796091552,0.39659047958464844,0.006165427122607318,0.16772308813350753,0.36425368385122037,-0.08866616439150823,0.05887822087152005
2007,12,Kolkata,0.443303828571203,0.18215383692720313,0.059036289701006474,0.10279798223614478,0.21535020734488555,-0.12000546853277144,0.11368859979339396
2007,12,Chennai,,,,,,,
2007,12,Pune,0.34516874871063263,0.15897137210619572,0.1297492298047944,0.13210223226512444,0.2549362058288362,0.013593408371499516,0.12714615218607547
2007,12,Kanpur,0.3971377930780945,0.14522286376377563,0.09608730039054356,0.16556475098425202,0.24029232418468727,0.00431610961053044,0.15624378754857057
2007,12,Surat,,,,,,,
2007,12,Ahmedabad,0.12513292117974487,0.2503815215365741,0.07610540514282849,0.16847021869226111,0.28558510969847845,2.969040010391568e-05,0.1532389200617113
2008,1,Delhi,-1.110753561571243,0.14356589006327222,-0.01794058038176834,0.198581044857069,0.0,0.0,-0.20177165354307797
2008,1,Hyderabad,0.12675198239108246,0.21323409705072605,0.1260930781170997,0.16808869785209107,0.23798766839164193,0.04613655973817618,0.154089104390915
2008,1,Mumbai,2.6365907864211686,0.15451352871364413,0.09625228082331078,0.12420788307161636,0.04647174320093009,-0.18341530503958625,0.06813221342531604
2008,1,Bangalore,0.1367342468783366,0.34202117771096224,0.102719030682,0.1577846574808153,0.4216642030957968,-0.028359855032926203,0.13801268266813355
2008,1,Kolkata,6.829172535192037,0.12660507877284277,0.08842047420035375,0.10916605441844383,0.22544179820122737,-0.07932628105783204,0.058942547432097606
2008,1,Chennai,0.755294994067785,0.1959034145170229,0.1263167948611742,0.14772888209749188,0.2721318335852677,-0.1704366308557367,0.08777294333596389
2008,1,Pune,0.19066683562432324,0.16578261646441728,0.0865022248884489,0.15128699480391983,0.24235214218841103,-0.006515116940894107,0.13249161166542195
2008,1,Kanpur,5.835889307063652,0.1760894632438285,-0.06948088592666854,0.19359804430069077,0.12608112676685274,-0.1267042211254265,0.245818664660456
2008,1,Surat,0.48180758730122286,0.25638419314742195,0.08368630133701459,0.10086409709528496,0.2827145333054178,-0.06069860207785281,0.10959619005975817
2008,1,Ahmedabad,0.16758219853256567,0.24086682252448102,0.06894045304641715,0.17761757666820746,0.3174200859615071,-0.03176731052816796,0.16038369136964478
2008,2,Delhi,0.25306751610678074,0.17161385966222964,0.06578751777976802,0.157559643585566,0.1792300206263646,-0.0009233887655805457,0.1469014974500241
2008,2,Hyderabad,,,,,,,
2008,2,Mumbai,-2.4872864427624037,0.2758949172875991,0.014624955009039715,0.1114870484633326,-0.10277639479417368,-0.2837917589920006,-0.03701694018769705
2008,2,Bangalore,,,,,,,
2008,2,Kolkata,,,,,,,
2008,2,Chennai,0.23632192030130658,0.3113815620609989,-0.00811992751037854,0.15272844577483988,0.11114653155877889,-0.17235707904522093,0.16246123120016112
2008,2,Pune,0.20653039235133197,0.1442227043827608,0.1151768513994273,0.14680730263874087,0.21613533985829175,0.026621202600709288,0.1301095533550446
2008,2,Kanpur,0.4190075769004521,0.1559642854822876,0.10740994727038612,0.19667086271130232,0.39948532014552285,-0.12572743958654248,0.16492148941890758
2008,2,Surat,0.553563128761504,0.19783174804185674,0.14564081764600995,0.09621902617114927,0.26680856794920993,-0.057048725899759296,0.10950157806816194
2008,2,Ahmedabad,0.2499985866889579,0.22472933476263526,0.06282990933904159,0.17412875084379348,0.32516345987141876,-0.05904788235363438,0.1593599232522856
2008,3,Delhi,1.4794335862583108,0.1326523913695262,0.11168839622452868,0.1819024521991091,0.161167651316994,0.013085601870501659,0.12010774738841042
2008,3,Hyderabad,0.83109202541563,0.19026039055247987,0.16353857226243107,0.14567483185695546,0.24911327711250383,0.0764291539457874,0.133248423681894
2008,3,Mumbai,0.3434150386497248,0.2013165835078029,0.058956145210643796,0.1238252035718653,0.0014398458184449185,-0.23967261457178382,0.07445157626468481
2008,3,Bangalore,9.66242646492471,0.2424905825317168,0.17204766931495666,0.17068019788710564,0.25085688259447914,0.04072577012420424,0.08554623820274569
2008,3,Kolkata,3.49452530478141,0.20932430466879387,0.02865921744585682,0.12079541384794686,0.3232138771409908,-0.11335473112226695,0.07219732071045679
2008,3,Chennai,0.8782466693012989,0.19417784145097217,0.1437485106027879,0.1554410015469469,0.21759806110381189,-0.10071388994377885,0.09264589236649798
2008,3,Pune,0.25301714382008167,0.13648442821765494,0.12839265289214968,0.13926517420546625,0.19571575388347934,0.04152442720033706,0.14153967916760177
2008,3,Kanpur,0.39638376711586454,0.1636573139795143,0.08080741965205243,0.1868257442799988,0.2570790451543694,-0.07269886518658471,0.20509688139479335
2008,3,Surat,0.1686127059389016,0.19667020210143094,0.07578806667440605,0.13215833056865373,0.26964278238679473,-0.0639665392953881,0.12005603948138432
2008,3,Ahmedabad,0.15912062584726494,0.20887541533737944,0.07531253951985417,0.1880009624815435,0.27278453620293014,-0.015977908302190136,0.17041084103411672
2008,4,Delhi,1.1542559421177403,0.1524896195374167,0.10510679619244735,0.1898799286044883,0.19141337771961964,-0.0021300119324426546,0.14156856787933172
2008,4,Hyderabad,0.3811660764007556,0.3429782931001984,0.027369058502651977,0.17778471958890218,0.3512541445295113,-0.057310464813513956,0.1876029909956674
2008,4,Mumbai,0.5261689521400906,0.15960496308571576,0.08021516112863913,0.13995055453926378,-0.014086101420998445,-0.11946610386332644,0.1293233609330754
2008,4,Bangalore,0.21100831815782586,0.33727519926942756,0.060745454801484175,0.18033267027006544,0.3848559027599921,-0.03615857774080307,0.17572409645555762
2008,4,Kolkata,0.1756402734970117,0.25570286607489023,-0.02259148890910206,0.14350355834904294,0.370151624850757,-0.1694400422012064,0.1413075563601255
2008,4,Chennai,,,,,,,
2008,4,Pune,0.1379150999787069,0.14529286989304632,0.10326272211311742,0.14996121186178935,0.2185143088313022,0.013813156156613672,0.14702781099988046
2008,4,Kanpur,0.11467444536486911,0.16608758107238775,0.0806216523763563,0.20757530417735434,0.2315839879128094,0.020140331797879246,0.18111615748838736
2008,4,Surat,0.2442429879185778,0.20897296479139676,0.06530823734258095,0.14233267329840135,0.2477352623459238,-0.06862385059954108,0.17859293405583435
2008,4,Ahmedabad,0.13174974105355353,0.2032504607930296,0.0787730476417568,0.19398363891194656,0.24228420712617826,0.016056608486959716,0.1905086715927344
2008,5,Delhi,2.5713386311620856,0.16234554299636528,0.022502729349302298,0.1745247512634941,0.22981409594435706,-0.0454164572187089,0.10268071284937325
2008,5,Hyderabad,0.09814221932986425,0.23345976436557342,0.08130316528876823,0.19120596006052795,0.2767290586801258,0.012477622949053968,0.1841272702029712
2008,5,Mumbai,-2.2283862629584856,0.19861432986035596,-0.042840209483718736,0.16000407890839105,-0.07827709611072559,-0.08658608791426776,0.06511377166685885
2008,5,Bangalore,,,,,,,
